customer_id,age,gender,city,state,employment_type,occupation_category,monthly_income,credit_score,debt_to_income_ratio,years_employed,bank_account_age_months,customer_since_date,acquisition_channel
CUST0000207,21,Female,Udaipur,Rajasthan,Gig Worker,Delivery and Mobility,45070,683,0.177,1.0,40.0,2025-10-23,Website
CUST0000208,38,Female,Mangaluru,Karnataka,Salaried,Finance and Accounting,38202,714,0.126,5.4,98.0,2024-12-15,Website
CUST0000209,31,Female,Warangal,Telangana,Salaried,Education,58685,659,0.378,0.2,68.0,2026-05-14,Website
CUST0000210,35,Male,New Delhi,Delhi,Gig Worker,Freelance Services,20403,570,0.537,4.2,114.0,2025-09-03,Mobile App
CUST0000211,29,Male,Howrah,West Bengal,Gig Worker,Delivery and Mobility,23595,549,0.243,7.4,9.0,2025-02-24,DSA Agent
CUST0000212,32,Male,Guntur,Andhra Pradesh,Gig Worker,Other Services,44157,610,0.564,2.7,97.0,2024-08-27,Mobile App
CUST0000213,46,Female,Kota,Rajasthan,Small Business Owner,Retail Business,126569,774,0.174,5.7,61.0,2025-01-11,Partner Marketplace
CUST0000214,35,Male,Madurai,Tamil Nadu,Contract Worker,Other Services,42631,617,0.32,5.3,91.0,2025-06-24,Mobile App
CUST0000215,30,Male,Warangal,Telangana,Contract Worker,Manufacturing,39040,614,0.627,1.3,21.0,2025-10-18,Website
CUST0000216,35,Male,Vijayawada,Andhra Pradesh,Salaried,Finance and Accounting,43426,643,0.455,6.2,33.0,2024-10-06,Website
CUST0000217,25,Male,Kolkata,West Bengal,Small Business Owner,Retail Business,19681,653,0.259,,72.0,2026-04-16,Website
CUST0000218,37,Male,Bengaluru,Karnataka,Salaried,Education,87405,722,0.298,5.4,36.0,2024-08-29,Mobile App
CUST0000219,33,Male,Karimnagar,Telangana,Small Business Owner,Food and Hospitality,67319,671,0.326,3.0,57.0,2026-03-21,Mobile App
CUST0000220,37,Female,Thrissur,Kerala,Gig Worker,Freelance Services,37322,678,0.324,8.5,100.0,2026-02-16,Website
CUST0000221,37,Male,Bengaluru,Karnataka,Salaried,Finance and Accounting,92479,674,0.408,0.6,108.0,2026-05-05,Paid Search
CUST0000222,34,Male,Rajkot,Gujarat,Salaried,Education,80644,741,0.45,1.5,103.0,2024-08-31,Mobile App
CUST0000223,30,Male,Salem,Tamil Nadu,Salaried,Healthcare,92888,746,0.152,5.5,79.0,2025-09-03,Partner Marketplace
CUST0000224,35,Male,Dwarka,Delhi,Salaried,IT and Services,54847,674,0.17,7.1,43.0,2025-09-21,Partner Marketplace
CUST0000225,39,Female,Hyderabad,Telangana,Self-employed,Sales and Retail,78637,668,0.388,2.3,69.0,2024-03-10,Partner Marketplace
CUST0000226,28,Female,Jaipur,Rajasthan,Salaried,Healthcare,24304,607,0.45,3.8,52.0,2024-02-14,Social Media
CUST0000227,23,Male,Mumbai,Maharashtra,Salaried,IT and Services,62456,660,0.541,1.9,45.0,2024-12-19,Partner Marketplace
CUST0000228,21,Male,Mangaluru,Karnataka,Salaried,Education,65268,659,0.601,1.0,46.0,2025-07-13,Partner Marketplace
CUST0000229,42,Male,Siliguri,West Bengal,Small Business Owner,Trading,12000,653,0.242,2.9,25.0,2025-10-08,Mobile App
CUST0000230,23,Female,Ghaziabad,Uttar Pradesh,Salaried,Finance and Accounting,101245,728,0.113,3.0,56.0,2024-02-14,Paid Search
CUST0000231,31,Male,Nagpur,Maharashtra,Self-employed,Other Services,24046,588,0.145,3.5,68.0,2025-04-29,DSA Agent
CUST0000232,22,Female,Karimnagar,Telangana,Contract Worker,Manufacturing,28042,537,0.797,2.0,39.0,2026-06-05,Mobile App
CUST0000233,37,Male,Kota,Rajasthan,Contract Worker,Operations Support,50441,583,0.498,5.9,27.0,2025-01-30,Mobile App
CUST0000234,27,Female,Kanpur,Uttar Pradesh,Small Business Owner,Services Business,51196,535,0.377,3.6,31.0,2024-09-30,DSA Agent
CUST0000235,29,Male,Mysuru,Karnataka,Self-employed,Sales and Retail,28353,633,0.43,9.0,39.0,2024-04-15,DSA Agent
CUST0000236,44,Male,Nashik,Maharashtra,Salaried,Healthcare,45289,653,0.123,3.7,57.0,2024-12-25,DSA Agent
CUST0000237,29,Female,Thrissur,Kerala,Salaried,IT and Services,51424,724,0.201,9.0,71.0,2024-03-17,Website
CUST0000238,47,Female,Dwarka,Delhi,Small Business Owner,Retail Business,71368,671,0.472,4.8,51.0,2026-05-19,Referral
CUST0000239,25,Male,Bengaluru,Karnataka,Salaried,Sales and Retail,114330,699,0.455,5.0,101.0,2025-01-10,Paid Search
CUST0000240,29,Male,Mysuru,Karnataka,Gig Worker,Transport and Logistics,18714,468,0.83,1.7,71.0,2025-01-15,Mobile App
CUST0000241,41,Male,Karimnagar,Telangana,Salaried,Sales and Retail,103145,722,0.208,4.9,30.0,2024-10-12,Mobile App
CUST0000242,45,Male,Ghaziabad,Uttar Pradesh,Self-employed,Other Services,97255,664,0.223,3.6,67.0,2024-04-30,Mobile App
CUST0000243,31,Male,Madurai,Tamil Nadu,Gig Worker,Other Services,35447,671,0.307,6.9,80.0,2024-07-23,Referral
CUST0000244,35,Male,Salem,Tamil Nadu,Small Business Owner,Food and Hospitality,96093,668,0.572,2.1,131.0,2025-11-14,Mobile App
CUST0000245,21,Male,Rohini,Delhi,Contract Worker,Construction,30866,532,0.224,1.0,63.0,2026-03-23,Mobile App
CUST0000246,22,Male,Bhopal,Madhya Pradesh,Salaried,Healthcare,45273,676,0.453,1.3,27.0,2024-01-27,Partner Marketplace
CUST0000247,26,Male,Coimbatore,Tamil Nadu,Self-employed,Small Business,59682,544,0.718,0.5,65.0,2024-03-08,Social Media
CUST0000248,30,Female,Ghaziabad,Uttar Pradesh,Gig Worker,Delivery and Mobility,20926,554,0.194,4.9,68.0,2024-05-08,Partner Marketplace
CUST0000249,21,Female,Madurai,Tamil Nadu,Salaried,Manufacturing,22270,579,0.521,1.0,28.0,2025-10-17,DSA Agent
CUST0000250,23,Male,Bengaluru,Karnataka,Contract Worker,Other Services,56220,639,0.258,3.0,19.0,2024-06-05,Mobile App
CUST0000251,48,Female,Visakhapatnam,Andhra Pradesh,Salaried,Manufacturing,57602,609,0.455,3.0,67.0,2024-10-17,Mobile App
CUST0000252,21,Male,Vadodara,Gujarat,Salaried,Education,51175,675,0.692,1.0,50.0,2025-09-21,Website
CUST0000253,46,Female,Warangal,Telangana,Salaried,Manufacturing,74780,686,0.689,3.1,140.0,2026-01-07,Mobile App
CUST0000254,31,Male,Vijayawada,Andhra Pradesh,Contract Worker,Manufacturing,34999,514,0.605,1.6,33.0,2024-03-24,Partner Marketplace
CUST0000255,21,Female,Dwarka,Delhi,Gig Worker,Other Services,31380,523,0.657,1.0,52.0,2025-09-24,Website
CUST0000256,38,Male,Vadodara,Gujarat,Self-employed,Sales and Retail,60803,667,0.53,3.6,38.0,2025-05-09,Referral
CUST0000257,21,Male,Salem,Tamil Nadu,Salaried,IT and Services,49932,580,0.636,1.0,3.0,2024-06-10,Website
CUST0000258,29,Female,Warangal,Telangana,Salaried,Sales and Retail,36821,719,0.476,2.6,143.0,2024-11-22,Referral
CUST0000259,31,Male,Bhopal,Madhya Pradesh,Gig Worker,Delivery and Mobility,27390,625,0.484,6.5,20.0,2024-11-22,Mobile App
CUST0000260,30,Female,Coimbatore,Tamil Nadu,Salaried,Education,92833,758,0.205,3.7,96.0,2025-01-28,Website
CUST0000261,30,Male,Visakhapatnam,Andhra Pradesh,Contract Worker,Other Services,47420,652,0.603,5.8,98.0,2026-01-08,DSA Agent
CUST0000262,42,Male,Salem,Tamil Nadu,Self-employed,Sales and Retail,100524,723,0.488,5.8,97.0,2025-05-24,Paid Search
CUST0000263,39,Male,Dwarka,Delhi,Salaried,Education,34589,604,0.623,1.5,69.0,2024-02-19,Website
CUST0000264,24,Male,Thrissur,Kerala,Salaried,IT and Services,44699,743,0.173,4.0,41.0,2026-05-17,Mobile App
CUST0000265,39,Male,Nagpur,Maharashtra,Gig Worker,Transport and Logistics,22669,610,0.519,3.7,75.0,2024-02-16,Partner Marketplace
CUST0000266,39,Female,Karimnagar,Telangana,Salaried,Manufacturing,57637,689,0.284,1.7,50.0,2025-04-06,Mobile App
CUST0000267,36,Male,Indore,Madhya Pradesh,Salaried,IT and Services,41539,650,0.412,6.6,132.0,2025-02-07,Social Media
CUST0000268,39,Male,Rohini,Delhi,Gig Worker,Freelance Services,42927,579,0.536,19.0,10.0,2025-09-08,Website
CUST0000269,43,Male,Mysuru,Karnataka,Gig Worker,Other Services,35290,647,0.179,4.6,117.0,2025-06-15,Partner Marketplace
CUST0000270,49,Male,Rohini,Delhi,Small Business Owner,Food and Hospitality,88392,684,0.745,6.8,79.0,2024-06-15,Partner Marketplace
CUST0000271,33,Male,Durgapur,West Bengal,Self-employed,Other Services,52455,732,0.513,2.0,33.0,2025-06-29,Partner Marketplace
CUST0000272,51,Female,Chennai,Tamil Nadu,Salaried,Sales and Retail,36461,741,0.624,4.3,97.0,2024-04-22,Partner Marketplace
CUST0000273,38,Female,Jaipur,Rajasthan,Self-employed,Sales and Retail,53438,662,0.631,12.3,46.0,2025-11-02,DSA Agent
CUST0000274,35,Female,New Delhi,Delhi,Self-employed,Professional Services,65854,652,0.403,2.0,39.0,2025-06-20,Partner Marketplace
CUST0000275,21,Female,Howrah,West Bengal,Contract Worker,Construction,27658,584,0.85,1.0,163.0,2024-02-02,DSA Agent
CUST0000276,31,Female,Nizamabad,Telangana,Salaried,Finance and Accounting,73842,719,0.047,2.0,33.0,2025-02-26,Website
CUST0000277,35,Male,Kota,Rajasthan,Contract Worker,Manufacturing,23730,604,0.468,2.4,18.0,2025-12-23,Mobile App
CUST0000278,43,Male,Nashik,Maharashtra,Self-employed,Sales and Retail,56817,625,0.591,5.8,65.0,2024-06-26,Partner Marketplace
CUST0000279,27,Male,Rohini,Delhi,Self-employed,Professional Services,94818,679,0.519,3.2,23.0,2024-09-09,Mobile App
CUST0000280,36,Female,Guntur,Andhra Pradesh,Contract Worker,Construction,58350,698,0.504,9.1,68.0,2025-12-07,Mobile App
CUST0000281,43,Male,Nagpur,Maharashtra,Salaried,Manufacturing,46291,704,0.335,13.2,64.0,2025-11-23,Paid Search
CUST0000282,29,Male,Madurai,Tamil Nadu,Small Business Owner,Retail Business,12000,592,0.417,1.5,69.0,2024-10-24,Social Media
CUST0000283,43,Male,Hubballi,Karnataka,Self-employed,Transport and Logistics,19970,594,0.522,4.9,65.0,2024-08-07,Partner Marketplace
CUST0000284,27,Female,Guntur,Andhra Pradesh,Salaried,Manufacturing,37976,720,0.783,5.4,63.0,2026-01-28,Mobile App
CUST0000285,31,Male,Noida,Uttar Pradesh,Self-employed,Small Business,115273,642,0.248,1.9,42.0,2024-04-12,DSA Agent
CUST0000286,29,Male,Mysuru,Karnataka,Salaried,Manufacturing,42529,621,0.756,1.3,214.0,2024-06-10,Paid Search
CUST0000287,21,Male,Thrissur,Kerala,Self-employed,Sales and Retail,104206,625,0.673,1.0,41.0,2024-11-24,Mobile App
CUST0000288,37,Male,Udaipur,Rajasthan,Self-employed,Small Business,31962,609,0.181,0.5,74.0,2024-06-28,Referral
CUST0000289,23,Male,Vijayawada,Andhra Pradesh,Small Business Owner,Trading,135379,706,0.212,3.0,170.0,2026-03-17,Paid Search
CUST0000290,46,Female,Guntur,Andhra Pradesh,Contract Worker,Manufacturing,68231,663,0.17,5.4,49.0,2024-11-01,Mobile App
CUST0000291,39,Male,Jabalpur,Madhya Pradesh,Salaried,Sales and Retail,58220,645,0.363,4.7,32.0,2025-07-10,Paid Search
CUST0000292,42,Male,Nizamabad,Telangana,Salaried,IT and Services,93826,663,0.32,4.9,48.0,2024-12-04,Website
CUST0000293,53,Male,Pune,Maharashtra,Salaried,Education,75892,669,0.464,9.7,36.0,2026-03-20,DSA Agent
CUST0000294,46,Male,Nizamabad,Telangana,Contract Worker,Other Services,16569,596,0.638,9.0,186.0,2024-12-01,DSA Agent
CUST0000295,34,Male,Warangal,Telangana,Self-employed,Professional Services,34161,572,0.512,8.8,91.0,2024-01-07,Mobile App
CUST0000296,40,Male,Jodhpur,Rajasthan,Salaried,Sales and Retail,70058,743,0.436,7.0,55.0,2025-08-09,Partner Marketplace
CUST0000297,45,Male,Lucknow,Uttar Pradesh,Gig Worker,Other Services,25309,589,0.637,7.1,18.0,2024-11-10,DSA Agent
CUST0000298,21,Female,Guntur,Andhra Pradesh,Gig Worker,Transport and Logistics,30607,550,0.717,1.0,29.0,2025-01-11,Mobile App
CUST0000299,36,Male,Warangal,Telangana,Salaried,Manufacturing,15326,596,0.528,4.8,58.0,2025-01-17,Partner Marketplace
CUST0000300,44,Male,Coimbatore,Tamil Nadu,Gig Worker,Delivery and Mobility,27780,619,0.723,1.5,93.0,2025-06-22,DSA Agent
CUST0000301,44,Male,Bengaluru,Karnataka,Salaried,Manufacturing,62698,739,0.077,4.1,71.0,2025-06-01,Partner Marketplace
CUST0000302,28,Female,Nizamabad,Telangana,Salaried,Finance and Accounting,87466,716,0.428,5.4,114.0,2026-01-04,Mobile App
CUST0000303,43,Male,New Delhi,Delhi,Salaried,Manufacturing,52141,697,0.342,10.4,102.0,2025-03-01,Mobile App
CUST0000304,21,Female,Madurai,Tamil Nadu,Gig Worker,Other Services,69397,617,0.523,1.0,269.0,2024-09-17,DSA Agent
CUST0000305,38,Male,New Delhi,Delhi,Salaried,Sales and Retail,14226,552,0.636,3.0,25.0,2024-03-06,Mobile App
CUST0000306,30,Female,Thrissur,Kerala,Salaried,Healthcare,67260,684,0.285,1.4,77.0,2024-07-03,DSA Agent
CUST0000307,22,Female,Gwalior,Madhya Pradesh,Salaried,Healthcare,72623,690,0.536,1.2,40.0,2025-04-04,Paid Search
CUST0000308,36,Male,Pune,Maharashtra,Self-employed,Sales and Retail,20681,611,0.381,4.3,68.0,2024-05-01,Partner Marketplace
CUST0000309,24,Male,Dwarka,Delhi,Contract Worker,Manufacturing,42634,551,0.591,2.4,15.0,2024-11-01,DSA Agent
CUST0000310,30,Male,Salem,Tamil Nadu,Contract Worker,Construction,60954,679,0.523,5.3,65.0,2025-04-16,Mobile App
CUST0000311,28,Female,Vijayawada,Andhra Pradesh,Salaried,Sales and Retail,23631,596,0.816,2.2,21.0,2025-03-05,Paid Search
CUST0000312,25,Male,Thiruvananthapuram,Kerala,Salaried,IT and Services,39183,682,0.468,5.0,51.0,2025-08-31,Partner Marketplace
CUST0000313,45,Male,Lucknow,Uttar Pradesh,Salaried,IT and Services,75461,727,0.293,2.8,25.0,2025-02-15,Partner Marketplace
CUST0000314,25,Female,Jaipur,Rajasthan,Salaried,Education,78260,655,0.361,3.2,44.0,2024-08-27,DSA Agent
CUST0000315,29,Male,Nagpur,Maharashtra,Salaried,Finance and Accounting,74808,721,0.236,6.2,41.0,2025-11-07,Website
CUST0000316,27,Male,Pune,Maharashtra,Self-employed,Transport and Logistics,56325,607,0.612,3.8,41.0,2025-07-23,Social Media
CUST0000317,39,Male,Tirupati,Andhra Pradesh,Contract Worker,Sales and Retail,47959,565,0.353,2.3,63.0,2025-12-14,Mobile App
CUST0000318,31,Female,Nashik,Maharashtra,Salaried,Finance and Accounting,60489,691,0.283,1.0,70.0,2024-11-03,Mobile App
CUST0000319,39,Male,Chennai,Tamil Nadu,Self-employed,Transport and Logistics,79889,705,0.339,8.8,51.0,2025-07-24,Website
CUST0000320,28,Male,Nagpur,Maharashtra,Self-employed,Transport and Logistics,70241,645,0.416,8.0,47.0,2026-05-17,Partner Marketplace
CUST0000321,33,Female,Kolkata,West Bengal,Salaried,Sales and Retail,48099,661,0.256,2.2,6.0,2025-09-11,Paid Search
CUST0000322,23,Female,Warangal,Telangana,Self-employed,Sales and Retail,84730,633,0.674,1.7,65.0,2024-11-06,Mobile App
CUST0000323,27,Female,Vijayawada,Andhra Pradesh,Gig Worker,Other Services,39865,605,0.814,1.0,131.0,2024-09-05,DSA Agent
CUST0000324,31,Male,Coimbatore,Tamil Nadu,Self-employed,Sales and Retail,75989,595,0.686,1.7,79.0,2025-01-24,Partner Marketplace
CUST0000325,35,Male,Nagpur,Maharashtra,Self-employed,Transport and Logistics,97508,754,0.307,2.8,72.0,2025-04-22,Social Media
CUST0000326,39,Male,Madurai,Tamil Nadu,Small Business Owner,Food and Hospitality,155928,631,0.383,1.9,50.0,2024-11-16,Partner Marketplace
CUST0000327,27,Female,Warangal,Telangana,Salaried,Manufacturing,16525,656,0.173,7.0,89.0,2025-08-21,Website
CUST0000328,37,Male,Karimnagar,Telangana,Salaried,Manufacturing,39441,689,0.306,16.3,73.0,2026-05-03,Partner Marketplace
CUST0000329,34,Female,Guntur,Andhra Pradesh,Salaried,Healthcare,61393,688,0.071,2.0,66.0,2026-01-10,Website
CUST0000330,21,Male,Karimnagar,Telangana,Salaried,Sales and Retail,69671,681,0.576,1.0,26.0,2025-07-13,Paid Search
CUST0000331,53,Female,New Delhi,Delhi,Self-employed,Small Business,76265,691,0.547,2.3,100.0,2026-04-17,DSA Agent
CUST0000332,30,Male,Coimbatore,Tamil Nadu,Salaried,Finance and Accounting,79788,656,0.377,2.1,59.0,2024-01-10,Website
CUST0000333,24,Male,Hubballi,Karnataka,Self-employed,Small Business,30345,625,0.583,4.0,50.0,2024-01-07,Website
CUST0000334,27,Male,Mangaluru,Karnataka,Self-employed,Sales and Retail,28785,597,0.54,6.3,22.0,2024-01-18,DSA Agent
CUST0000335,47,Male,Coimbatore,Tamil Nadu,Salaried,IT and Services,75052,704,0.413,9.6,50.0,2025-06-20,Mobile App
CUST0000336,46,Male,Rohini,Delhi,Salaried,Healthcare,65816,688,0.174,2.1,24.0,2024-03-21,Website
CUST0000337,29,Other,Dwarka,Delhi,Salaried,IT and Services,80998,674,0.663,3.8,67.0,2025-10-31,Partner Marketplace
CUST0000338,21,Male,Hubballi,Karnataka,Salaried,Manufacturing,92504,679,0.621,1.0,16.0,2025-05-02,Mobile App
CUST0000339,34,Female,Nizamabad,Telangana,Contract Worker,Sales and Retail,48744,681,0.515,4.2,71.0,2025-08-02,Social Media
CUST0000340,33,Female,Kochi,Kerala,Salaried,Sales and Retail,74634,708,0.448,4.2,109.0,2026-06-27,Mobile App
CUST0000341,38,Male,Guntur,Andhra Pradesh,Contract Worker,Other Services,33304,521,0.538,8.8,55.0,2025-11-04,Paid Search
CUST0000342,32,Male,Pune,Maharashtra,Self-employed,Transport and Logistics,37504,633,0.754,1.4,56.0,2024-03-19,Partner Marketplace
CUST0000343,51,Female,Saket,Delhi,Gig Worker,Transport and Logistics,12000,568,0.85,5.6,68.0,2025-01-28,Mobile App
CUST0000344,39,Male,Indore,Madhya Pradesh,Self-employed,Sales and Retail,52748,631,0.477,5.1,27.0,2024-02-24,Mobile App
CUST0000345,23,Female,Hubballi,Karnataka,Small Business Owner,Food and Hospitality,56636,703,0.111,3.0,75.0,2024-01-31,Referral
CUST0000346,54,Male,Coimbatore,Tamil Nadu,Salaried,Healthcare,98271,740,0.338,4.3,112.0,2025-03-18,Partner Marketplace
CUST0000347,23,Male,Nagpur,Maharashtra,Contract Worker,Manufacturing,49459,619,0.323,3.0,131.0,2024-03-25,Website
CUST0000348,35,Male,Udaipur,Rajasthan,Gig Worker,Transport and Logistics,37090,505,0.445,1.8,138.0,2025-01-04,Mobile App
CUST0000349,40,Male,Nagpur,Maharashtra,Gig Worker,Delivery and Mobility,25330,566,0.522,3.5,13.0,2024-05-15,Website
CUST0000350,28,Female,Saket,Delhi,Salaried,IT and Services,15992,631,0.43,2.0,22.0,2024-12-28,Partner Marketplace
CUST0000351,35,Female,Kota,Rajasthan,Salaried,Healthcare,53518,637,0.844,2.6,78.0,2025-02-01,DSA Agent
CUST0000352,25,Male,Dwarka,Delhi,Self-employed,Professional Services,36305,667,0.299,2.4,140.0,2025-12-02,Mobile App
CUST0000353,34,Male,Nashik,Maharashtra,Salaried,Finance and Accounting,85973,688,0.67,4.7,26.0,2025-03-21,Mobile App
CUST0000354,28,Female,Jodhpur,Rajasthan,Salaried,Finance and Accounting,77085,776,0.164,7.7,98.0,2026-01-08,Partner Marketplace
CUST0000355,41,Male,Hyderabad,Telangana,Salaried,IT and Services,94089,660,0.294,0.9,160.0,2025-02-09,Partner Marketplace
CUST0000356,31,Female,Jodhpur,Rajasthan,Salaried,Healthcare,69793,659,0.464,1.0,39.0,2026-04-15,Partner Marketplace
CUST0000357,49,Male,Vadodara,Gujarat,Salaried,Sales and Retail,60791,640,0.437,0.3,37.0,2024-07-24,Mobile App
CUST0000358,21,Male,Madurai,Tamil Nadu,Salaried,Sales and Retail,68212,666,0.472,1.0,96.0,2025-10-10,Partner Marketplace
CUST0000359,28,Male,Nizamabad,Telangana,Salaried,Healthcare,33726,609,0.533,5.4,94.0,2025-01-08,Partner Marketplace
CUST0000360,38,Male,Surat,Gujarat,Gig Worker,Delivery and Mobility,22500,574,0.743,8.4,72.0,2026-01-14,DSA Agent
CUST0000361,24,Female,Madurai,Tamil Nadu,Contract Worker,Manufacturing,35910,651,0.358,1.4,104.0,2026-04-18,Referral
CUST0000362,42,Female,Noida,Uttar Pradesh,Self-employed,Professional Services,66475,715,0.234,3.4,62.0,2024-09-15,DSA Agent
CUST0000363,21,Female,Jaipur,Rajasthan,Salaried,Manufacturing,63743,699,0.641,1.0,78.0,2025-05-05,Partner Marketplace
CUST0000364,34,Female,Tirupati,Andhra Pradesh,Self-employed,Sales and Retail,62331,676,0.305,1.5,71.0,2025-12-19,Partner Marketplace
CUST0000365,21,Female,Ahmedabad,Gujarat,Salaried,Finance and Accounting,55716,631,0.393,1.0,153.0,2025-11-04,Mobile App
CUST0000366,37,Male,Rajkot,Gujarat,Small Business Owner,Food and Hospitality,90027,688,0.508,12.8,115.0,2026-03-26,Mobile App
CUST0000367,29,Female,Pune,Maharashtra,Salaried,Healthcare,87298,677,0.376,2.3,80.0,2025-04-19,Partner Marketplace
CUST0000368,49,Male,Rohini,Delhi,Small Business Owner,Trading,34032,607,0.626,3.0,28.0,2024-04-17,Paid Search
CUST0000369,33,Female,Mysuru,Karnataka,Salaried,Education,77661,687,0.281,6.0,25.0,2025-04-11,Partner Marketplace
CUST0000370,29,Male,Mumbai,Maharashtra,Salaried,Sales and Retail,89428,748,0.417,8.5,161.0,2025-04-08,Mobile App
CUST0000371,43,Male,Kolkata,West Bengal,Salaried,Education,62133,731,0.073,9.1,89.0,2025-10-25,Referral
CUST0000372,37,Male,Visakhapatnam,Andhra Pradesh,Self-employed,Other Services,50608,648,0.736,6.4,54.0,2024-06-12,Website
CUST0000373,40,Female,Salem,Tamil Nadu,Self-employed,Professional Services,65734,646,0.648,1.6,31.0,2025-10-17,Website
CUST0000374,47,Male,Noida,Uttar Pradesh,Salaried,Healthcare,50588,669,0.415,4.4,42.0,2025-02-02,Mobile App
CUST0000375,23,Male,Mumbai,Maharashtra,Self-employed,Other Services,88711,646,0.295,3.0,40.0,2024-07-10,Mobile App
CUST0000376,43,Male,Hubballi,Karnataka,Self-employed,Sales and Retail,20430,635,0.69,7.7,122.0,2025-09-03,Website
CUST0000377,42,Female,Mangaluru,Karnataka,Contract Worker,Other Services,51567,652,0.617,5.1,139.0,2024-06-25,DSA Agent
CUST0000378,31,Male,Mumbai,Maharashtra,Gig Worker,Transport and Logistics,36473,636,0.355,8.3,60.0,2024-04-30,Mobile App
CUST0000379,21,Male,Pune,Maharashtra,Self-employed,Transport and Logistics,80423,691,0.707,1.0,107.0,2025-09-02,Website
CUST0000380,21,Male,Warangal,Telangana,Self-employed,Transport and Logistics,48385,568,0.347,1.0,45.0,2024-10-22,Mobile App
CUST0000381,39,Male,Chennai,Tamil Nadu,Contract Worker,Manufacturing,70727,625,0.48,3.5,30.0,2025-05-11,Referral
CUST0000382,48,Female,Tirupati,Andhra Pradesh,Salaried,Healthcare,65243,693,0.382,6.6,17.0,2025-03-01,Website
CUST0000383,36,Male,Hyderabad,Telangana,Contract Worker,Construction,60491,623,0.664,1.7,34.0,2024-10-26,Mobile App
CUST0000384,22,Male,Nashik,Maharashtra,Self-employed,Transport and Logistics,44258,639,0.36,2.0,68.0,2025-07-16,Partner Marketplace
CUST0000385,45,Female,Nagpur,Maharashtra,Self-employed,Small Business,42647,661,0.262,10.1,42.0,2026-02-17,Partner Marketplace
