loan_id,application_id,customer_id,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,default_flag,write_off_flag,closure_date
LOAN00000227,APP00000371,CUST0007267,2026-06-26,6000.0,18.3,9,718.53,Active,6000.0,0,0,0,
LOAN00000228,APP00000372,CUST0006069,2025-11-04,44500.0,19.02,3,15306.01,Closed,0.0,0,0,0,2026-02-11
LOAN00000229,APP00000374,CUST0015800,2026-05-11,136000.0,29.38,24,7560.81,Active,131768.92,0,0,0,
LOAN00000230,APP00000376,CUST0024270,2025-11-19,11000.0,26.35,1,11241.54,Closed,0.0,0,0,0,2026-01-04
LOAN00000231,APP00000378,CUST0006521,2026-03-23,194500.0,20.44,36,7272.0,Active,182419.5,0,0,0,
LOAN00000232,APP00000379,CUST0012852,2026-05-11,46000.0,18.45,9,5512.02,Active,41195.23,0,0,0,
LOAN00000233,APP00000380,CUST0012717,2026-05-18,11500.0,26.97,1,11758.46,Active,0.0,0,0,0,
LOAN00000234,APP00000381,CUST0017682,2024-05-11,250000.0,25.14,9,30767.89,Closed,0.0,0,0,0,2025-02-25
LOAN00000235,APP00000383,CUST0000018,2024-12-21,99000.0,15.9,12,8977.67,Closed,0.0,0,0,0,2026-01-07
LOAN00000236,APP00000384,CUST0010255,2026-05-17,23500.0,27.73,1,24043.05,Active,0.0,0,0,0,
LOAN00000237,APP00000385,CUST0011004,2026-06-01,14500.0,29.01,36,607.71,Active,14500.0,0,0,0,
LOAN00000238,APP00000386,CUST0021119,2026-04-10,60500.0,28.7,36,2525.43,Defaulted,68379.69,219,1,0,
LOAN00000239,APP00000388,CUST0008950,2025-11-20,8000.0,28.15,1,8187.67,Closed,0.0,0,0,0,2026-01-06
LOAN00000240,APP00000389,CUST0015838,2026-05-11,70000.0,26.97,36,2856.64,Active,68716.61,0,0,0,
LOAN00000241,APP00000390,CUST0011143,2025-11-08,262000.0,27.67,9,32569.32,Defaulted,159163.38,211,1,0,
LOAN00000242,APP00000391,CUST0014954,2026-03-31,8000.0,17.13,12,730.13,Active,6125.71,0,0,0,
LOAN00000243,APP00000393,CUST0023962,2025-09-23,177500.0,19.66,24,9004.55,Active,118894.81,0,0,0,
LOAN00000244,APP00000394,CUST0011506,2026-02-26,19500.0,26.04,2,10068.5,Defaulted,15073.96,151,1,0,
LOAN00000245,APP00000395,CUST0002654,2025-10-01,122000.0,25.06,12,11598.95,Active,56817.57,8,0,0,
LOAN00000246,APP00000397,CUST0021369,2026-06-26,83000.0,22.81,12,7800.73,Active,83000.0,0,0,0,
LOAN00000247,APP00000400,CUST0010687,2024-05-16,235000.0,25.25,36,9374.66,Active,95225.91,5,0,0,
LOAN00000248,APP00000402,CUST0004184,2026-03-26,49000.0,23.7,9,5996.1,Active,35959.6,5,0,0,
LOAN00000249,APP00000405,CUST0005228,2026-05-29,48000.0,21.86,6,8517.74,Active,40356.66,0,0,0,
LOAN00000250,APP00000407,CUST0010630,2025-10-29,87000.0,18.3,6,15283.7,Closed,0.0,0,0,0,2026-05-12
LOAN00000251,APP00000409,CUST0016247,2024-05-31,40500.0,22.46,24,2110.28,Defaulted,8322.31,209,1,0,
LOAN00000252,APP00000412,CUST0002611,2026-04-28,28000.0,23.72,1,28553.47,Defaulted,32050.36,197,1,0,
LOAN00000253,APP00000413,CUST0007725,2024-11-30,4500.0,23.31,3,1558.65,Closed,0.0,0,0,0,2025-03-18
LOAN00000254,APP00000415,CUST0004593,2026-06-30,258000.0,22.75,36,9953.52,Active,258000.0,0,0,0,
LOAN00000255,APP00000416,CUST0008786,2025-12-21,19000.0,24.05,2,9786.54,Active,10615.32,49,0,0,
LOAN00000256,APP00000419,CUST0002667,2025-12-31,165500.0,28.95,9,20677.5,Active,66912.72,25,0,0,
LOAN00000257,APP00000420,CUST0014149,2025-04-26,36000.0,17.87,3,12359.16,Closed,0.0,0,0,0,2025-08-08
LOAN00000258,APP00000421,CUST0012118,2026-04-27,123500.0,28.0,6,22296.61,Active,109488.9,56,0,0,
LOAN00000259,APP00000422,CUST0001495,2025-10-17,25000.0,26.01,9,3087.42,Active,3021.93,0,0,0,
LOAN00000260,APP00000423,CUST0005982,2026-02-16,16500.0,23.4,2,8492.09,Closed,0.0,0,0,0,2026-04-29
LOAN00000261,APP00000426,CUST0020502,2026-06-24,193000.0,28.95,12,18715.47,Active,193000.0,0,0,0,
LOAN00000262,APP00000427,CUST0005632,2026-02-19,243500.0,21.89,12,22777.34,Active,168126.69,0,0,0,
LOAN00000263,APP00000429,CUST0017338,2026-04-07,49500.0,24.64,24,2632.96,Active,48405.97,27,0,0,
LOAN00000264,APP00000431,CUST0012738,2025-08-07,93000.0,17.23,6,16288.19,Closed,0.0,0,0,0,2026-02-11
LOAN00000265,APP00000432,CUST0015324,2026-06-09,171500.0,21.87,18,11261.66,Active,171500.0,0,0,0,
LOAN00000266,APP00000434,CUST0001933,2025-11-05,63500.0,21.11,24,3266.42,Active,51779.69,49,0,0,
LOAN00000267,APP00000436,CUST0023307,2025-01-12,87500.0,22.64,12,8216.48,Closed,0.0,0,0,0,2026-01-12
LOAN00000268,APP00000437,CUST0019535,2026-03-04,55500.0,19.17,12,5119.19,Active,42598.34,0,0,0,
LOAN00000269,APP00000439,CUST0010458,2025-07-19,102000.0,19.55,18,6583.8,Active,43224.35,0,0,0,
LOAN00000270,APP00000443,CUST0014391,2026-03-17,26000.0,29.96,24,1453.2,Active,24687.4,15,0,0,
LOAN00000271,APP00000446,CUST0004771,2026-05-26,11500.0,24.56,3,3991.3,Active,7744.07,0,0,0,
LOAN00000272,APP00000448,CUST0024968,2025-07-17,58500.0,28.01,9,7281.93,Closed,0.0,0,0,0,2026-04-29
LOAN00000273,APP00000449,CUST0021179,2026-06-28,65000.0,29.38,36,2737.33,Active,65000.0,0,0,0,
LOAN00000274,APP00000451,CUST0007983,2026-06-27,180000.0,22.3,12,16872.99,Active,180000.0,0,0,0,
LOAN00000275,APP00000452,CUST0004249,2025-02-02,29000.0,21.04,2,14882.45,Closed,0.0,0,0,0,2025-04-04
LOAN00000276,APP00000454,CUST0009752,2025-09-29,37000.0,15.63,12,3350.57,Active,9795.4,0,0,0,
LOAN00000277,APP00000455,CUST0009327,2025-09-24,125500.0,27.49,24,6855.93,Active,99077.22,68,0,0,
LOAN00000278,APP00000457,CUST0011717,2026-05-10,18500.0,19.64,12,1710.55,Active,17092.23,0,0,0,
LOAN00000279,APP00000459,CUST0002466,2026-06-29,59500.0,23.89,3,20491.07,Active,59500.0,0,0,0,
LOAN00000280,APP00000460,CUST0024019,2026-05-17,14500.0,28.07,1,14839.18,Active,0.0,0,0,0,
LOAN00000281,APP00000461,CUST0001476,2025-02-02,37000.0,19.66,6,6525.06,Active,12466.86,37,0,0,
LOAN00000282,APP00000463,CUST0008999,2025-05-28,403000.0,24.37,18,26953.87,Active,126932.46,0,0,0,
LOAN00000283,APP00000464,CUST0012920,2026-04-08,125500.0,21.64,6,22256.52,Active,85152.78,0,0,0,
LOAN00000284,APP00000467,CUST0000262,2025-10-12,62000.0,21.67,2,31842.22,Closed,0.0,0,0,0,2025-12-26
LOAN00000285,APP00000468,CUST0021480,2025-09-20,39000.0,19.5,1,39633.75,Closed,0.0,0,0,0,2025-10-31
LOAN00000286,APP00000469,CUST0014094,2024-02-25,487500.0,25.2,9,60011.67,Active,101602.34,24,0,0,
LOAN00000287,APP00000470,CUST0021718,2025-04-05,151500.0,27.33,18,10353.59,Active,39159.66,0,0,0,
LOAN00000288,APP00000471,CUST0024333,2025-12-03,44000.0,19.24,2,22530.5,Closed,0.0,0,0,0,2026-02-21
LOAN00000289,APP00000472,CUST0013844,2026-04-20,17000.0,24.58,12,1612.29,Defaulted,18343.25,169,1,0,
LOAN00000290,APP00000473,CUST0024948,2026-06-18,19000.0,26.46,2,9815.35,Active,19000.0,0,0,0,
LOAN00000291,APP00000474,CUST0019441,2026-01-22,51500.0,21.25,12,4801.54,Active,31351.11,0,0,0,
LOAN00000292,APP00000478,CUST0021584,2026-06-04,291500.0,22.98,18,19298.65,Active,291500.0,0,0,0,
LOAN00000293,APP00000481,CUST0024209,2025-12-20,260000.0,22.41,18,17141.17,Active,182757.55,0,0,0,
LOAN00000294,APP00000482,CUST0003550,2026-05-01,11500.0,20.95,3,3967.95,Active,7732.82,0,0,0,
LOAN00000295,APP00000483,CUST0009329,2026-03-09,46000.0,22.04,12,4306.23,Active,36891.14,4,0,0,
LOAN00000296,APP00000488,CUST0011047,2026-05-28,42000.0,25.0,3,14587.34,Active,28287.66,0,0,0,
LOAN00000297,APP00000491,CUST0019612,2026-06-18,40000.0,25.23,9,4924.62,Active,40000.0,0,0,0,
LOAN00000298,APP00000492,CUST0024016,2025-12-22,58500.0,15.3,12,5288.4,Active,30361.18,0,0,0,
LOAN00000299,APP00000494,CUST0014131,2025-10-17,151000.0,24.92,36,5997.35,Active,126372.49,0,0,0,
LOAN00000300,APP00000495,CUST0020982,2026-06-29,142000.0,27.35,12,13658.73,Active,142000.0,0,0,0,
LOAN00000301,APP00000496,CUST0006921,2025-06-08,52500.0,18.27,18,3356.56,Active,19108.39,0,0,0,
LOAN00000302,APP00000497,CUST0003813,2026-01-09,37500.0,25.91,12,3580.74,Active,23033.36,0,0,0,
LOAN00000303,APP00000498,CUST0018291,2026-01-23,423000.0,24.75,36,16762.53,Active,407307.12,45,0,0,
LOAN00000304,APP00000499,CUST0010684,2026-05-16,37000.0,20.77,2,18981.68,Active,18658.73,0,0,0,
LOAN00000305,APP00000500,CUST0019994,2026-06-13,47500.0,17.01,18,3008.4,Active,47500.0,0,0,0,
LOAN00000306,APP00000501,CUST0009785,2026-01-26,22500.0,21.87,12,2104.47,Active,17703.21,69,0,0,
LOAN00000307,APP00000502,CUST0011956,2025-11-01,200000.0,27.06,24,10882.13,Active,190343.8,85,0,0,
LOAN00000308,APP00000503,CUST0017647,2025-04-06,95000.0,16.05,3,32517.5,Closed,0.0,0,0,0,2025-07-19
LOAN00000309,APP00000504,CUST0012334,2024-08-07,47000.0,17.79,1,47696.77,Active,46749.91,0,0,0,
LOAN00000310,APP00000505,CUST0007372,2025-05-03,9500.0,21.61,1,9671.08,Closed,0.0,0,0,0,2025-06-05
LOAN00000311,APP00000507,CUST0004407,2025-12-07,45000.0,19.78,1,45741.75,Active,80087.28,0,0,0,
LOAN00000312,APP00000510,CUST0000721,2025-10-25,26500.0,21.75,6,4701.04,Closed,0.0,0,0,0,2026-05-16
LOAN00000313,APP00000511,CUST0022196,2026-05-13,23000.0,27.57,36,946.03,Active,22582.4,0,0,0,
LOAN00000314,APP00000512,CUST0008882,2025-10-22,94000.0,28.71,24,5193.59,Active,78724.07,75,0,0,
LOAN00000315,APP00000513,CUST0006151,2025-11-19,24500.0,17.87,3,8411.1,Closed,0.0,0,0,0,2026-03-02
LOAN00000316,APP00000516,CUST0012541,2025-10-25,30500.0,17.81,24,1519.89,Active,21505.33,0,0,0,
LOAN00000317,APP00000518,CUST0002378,2026-05-09,207000.0,23.07,36,8020.47,Active,202959.1,0,0,0,
LOAN00000318,APP00000519,CUST0022723,2026-06-18,57500.0,19.38,6,10132.26,Active,57500.0,0,0,0,
LOAN00000319,APP00000520,CUST0009562,2025-10-11,17500.0,25.5,9,2156.83,Active,2111.96,0,0,0,
LOAN00000320,APP00000522,CUST0012438,2025-12-31,99000.0,24.75,12,9397.37,Active,52527.87,0,0,0,
LOAN00000321,APP00000523,CUST0001711,2026-03-06,12500.0,26.72,24,677.98,Active,11495.13,25,0,0,
LOAN00000322,APP00000524,CUST0016589,2025-09-30,19000.0,21.1,1,19334.08,Closed,0.0,0,0,0,2025-11-14
LOAN00000323,APP00000525,CUST0005474,2026-06-03,121500.0,25.98,12,11605.73,Active,121500.0,0,0,0,
LOAN00000324,APP00000526,CUST0022247,2026-05-08,27500.0,27.49,2,14224.27,Active,13905.71,0,0,0,
LOAN00000325,APP00000527,CUST0024659,2025-11-02,185500.0,22.39,24,9659.16,Active,139608.23,0,0,0,
LOAN00000326,APP00000528,CUST0017335,2024-11-15,193500.0,25.58,12,18445.56,Written Off,81286.71,228,1,1,
LOAN00000327,APP00000529,CUST0007504,2025-03-23,92500.0,23.83,12,8739.15,Closed,0.0,0,0,0,2026-04-09
LOAN00000328,APP00000535,CUST0002121,2026-06-30,21500.0,23.31,18,1426.86,Active,21500.0,0,0,0,
LOAN00000329,APP00000537,CUST0008700,2025-10-25,34500.0,26.81,2,17830.22,Closed,0.0,0,0,0,2026-01-11
LOAN00000330,APP00000539,CUST0024602,2026-04-04,11500.0,27.56,1,11764.12,Closed,0.0,0,0,0,2026-05-18
LOAN00000331,APP00000540,CUST0016027,2026-01-07,8500.0,27.48,3,2964.08,Closed,0.0,0,0,0,2026-04-15
LOAN00000332,APP00000542,CUST0010171,2025-12-23,84000.0,18.86,2,42992.72,Closed,0.0,0,0,0,2026-03-01
LOAN00000333,APP00000543,CUST0010733,2026-05-17,20500.0,24.32,6,3663.07,Active,17252.4,0,0,0,
LOAN00000334,APP00000544,CUST0023811,2025-06-28,27000.0,23.37,12,2544.88,Closed,0.0,0,0,0,2026-06-30
LOAN00000335,APP00000546,CUST0005978,2025-01-05,225000.0,26.95,6,40502.2,Closed,0.0,0,0,0,2025-07-20
LOAN00000336,APP00000549,CUST0014590,2025-05-27,25000.0,24.44,3,8675.06,Closed,0.0,0,0,0,2025-09-14
LOAN00000337,APP00000551,CUST0000896,2026-07-02,7500.0,25.62,3,2607.5,Active,7500.0,0,0,0,
LOAN00000338,APP00000552,CUST0018051,2025-09-25,31500.0,21.55,6,5584.88,Closed,0.0,0,0,0,
LOAN00000339,APP00000553,CUST0019622,2025-11-04,27500.0,18.28,2,14064.98,Closed,0.0,0,0,0,2026-01-10
LOAN00000340,APP00000555,CUST0000333,2025-11-22,23000.0,28.57,24,1269.13,Written Off,14580.66,195,1,1,
LOAN00000341,APP00000556,CUST0017208,2026-04-18,83000.0,16.72,3,28441.2,Active,28050.37,0,0,0,
LOAN00000342,APP00000557,CUST0005247,2025-05-09,73000.0,17.76,2,37312.28,Closed,0.0,0,0,0,2025-07-10
LOAN00000343,APP00000558,CUST0023680,2026-06-21,379000.0,22.33,12,35532.49,Active,379000.0,0,0,0,
LOAN00000344,APP00000559,CUST0012798,2026-07-02,7000.0,19.49,3,2409.53,Active,7000.0,0,0,0,
LOAN00000345,APP00000561,CUST0016520,2026-02-18,57500.0,23.82,12,5432.17,Defaulted,49194.16,215,1,0,
LOAN00000346,APP00000562,CUST0009343,2025-09-22,202000.0,27.14,36,8261.87,Active,169348.86,16,0,0,
LOAN00000347,APP00000563,CUST0021567,2024-08-26,61500.0,25.47,6,11024.77,Closed,0.0,0,0,0,2025-03-08
LOAN00000348,APP00000564,CUST0004348,2026-02-01,74500.0,19.5,12,6883.46,Active,51249.54,0,0,0,
LOAN00000349,APP00000570,CUST0022520,2026-04-14,97500.0,27.56,12,9388.36,Defaulted,72122.99,212,1,0,
LOAN00000350,APP00000572,CUST0018076,2025-08-31,75000.0,30.24,24,4202.73,Active,51704.46,3,0,0,
LOAN00000351,APP00000574,CUST0010295,2025-10-08,10500.0,26.31,1,10730.21,Closed,0.0,0,0,0,
LOAN00000352,APP00000576,CUST0000729,2025-04-01,32500.0,23.24,6,5789.69,Defaulted,16736.82,128,1,0,
LOAN00000353,APP00000577,CUST0005313,2025-10-18,285000.0,29.92,9,35743.97,Defaulted,77054.78,153,1,0,
LOAN00000354,APP00000578,CUST0009629,2026-01-31,42500.0,27.25,36,1740.78,Defaulted,43027.63,196,1,0,
LOAN00000355,APP00000580,CUST0006037,2026-01-15,89500.0,19.73,12,8279.23,Active,54323.64,0,0,0,
LOAN00000356,APP00000581,CUST0022922,2026-04-14,34000.0,23.55,2,17502.06,Closed,0.0,0,0,0,2026-06-23
LOAN00000357,APP00000582,CUST0005725,2026-06-13,7500.0,17.36,9,894.77,Active,7500.0,0,0,0,
LOAN00000358,APP00000584,CUST0010234,2025-06-27,72500.0,24.68,36,2870.33,Active,53942.36,0,0,0,
LOAN00000359,APP00000585,CUST0001799,2025-05-15,156000.0,18.7,36,5694.7,Active,109369.12,0,0,0,
LOAN00000360,APP00000586,CUST0003300,2026-01-30,176000.0,25.4,12,16761.96,Active,145363.22,67,0,0,
LOAN00000361,APP00000590,CUST0014159,2025-01-10,9000.0,24.48,2,4638.16,Closed,0.0,0,0,0,2025-03-18
LOAN00000362,APP00000591,CUST0002531,2026-03-26,86500.0,16.26,12,7858.87,Active,66166.57,0,0,0,
LOAN00000363,APP00000593,CUST0015458,2026-05-24,5500.0,21.96,6,976.27,Active,4624.38,0,0,0,
LOAN00000364,APP00000594,CUST0019187,2026-05-24,6000.0,28.05,2,3105.59,Active,3034.66,0,0,0,
LOAN00000365,APP00000596,CUST0008094,2026-04-27,237500.0,23.12,18,15739.79,Defaulted,228723.64,205,1,0,
LOAN00000366,APP00000597,CUST0018239,2025-09-14,11500.0,20.49,2,5897.69,Closed,0.0,0,0,0,2025-11-21
LOAN00000367,APP00000598,CUST0018913,2024-10-13,57000.0,18.56,12,5240.96,Closed,0.0,0,0,0,2025-10-22
LOAN00000368,APP00000600,CUST0012146,2026-03-11,29500.0,25.17,3,10248.7,Closed,0.0,0,0,0,2026-06-25
LOAN00000369,APP00000602,CUST0023936,2026-02-17,145500.0,23.03,24,7622.48,Active,125616.29,0,0,0,
LOAN00000370,APP00000604,CUST0010163,2024-11-12,4000.0,23.9,2,2059.95,Closed,0.0,0,0,0,2025-02-01
LOAN00000371,APP00000606,CUST0008104,2025-08-23,17000.0,24.29,1,17344.11,Closed,0.0,0,0,0,2025-09-29
LOAN00000372,APP00000610,CUST0023736,2026-03-27,92500.0,15.5,6,16121.08,Active,47140.25,0,0,0,
LOAN00000373,APP00000611,CUST0007144,2024-11-29,538000.0,24.27,24,28517.2,Active,188353.62,57,0,0,
LOAN00000374,APP00000615,CUST0002155,2025-07-27,13000.0,23.89,6,2320.12,Closed,0.0,0,0,0,2026-01-28
LOAN00000375,APP00000616,CUST0011661,2026-06-26,22500.0,29.36,6,4077.59,Active,22500.0,0,0,0,
LOAN00000376,APP00000618,CUST0002022,2026-06-07,182500.0,27.94,12,17606.99,Active,182500.0,0,0,0,
LOAN00000377,APP00000622,CUST0008006,2025-11-25,250500.0,24.23,12,23715.07,Active,132618.57,10,0,0,
LOAN00000378,APP00000623,CUST0012394,2026-03-09,25500.0,21.63,6,4522.11,Active,13091.58,0,0,0,
LOAN00000379,APP00000624,CUST0008307,2026-04-26,42000.0,26.76,9,5202.29,Active,36044.9,9,0,0,
LOAN00000380,APP00000627,CUST0023019,2025-09-22,55500.0,23.43,2,28565.35,Defaulted,47085.26,216,1,0,
LOAN00000381,APP00000629,CUST0009349,2026-06-11,22500.0,26.04,12,2149.87,Active,22500.0,0,0,0,
LOAN00000382,APP00000630,CUST0014132,2024-06-12,102500.0,23.92,12,9688.39,Closed,0.0,0,0,0,2025-06-25
LOAN00000383,APP00000631,CUST0006761,2026-01-28,158500.0,25.32,9,19520.78,Active,95743.08,1,0,0,
LOAN00000384,APP00000633,CUST0000333,2025-01-26,81000.0,28.7,12,7844.75,Defaulted,20524.57,95,1,0,
LOAN00000385,APP00000635,CUST0001420,2026-03-30,86000.0,30.12,12,8388.97,Active,79229.91,36,0,0,
LOAN00000386,APP00000637,CUST0006411,2026-05-26,82500.0,16.38,18,5200.49,Active,78425.64,0,0,0,
LOAN00000387,APP00000639,CUST0002136,2026-05-05,96500.0,19.9,36,3581.37,Active,94518.92,0,0,0,
LOAN00000388,APP00000640,CUST0023997,2026-04-05,12000.0,24.75,9,1474.57,Active,9520.55,0,0,0,
LOAN00000389,APP00000641,CUST0001941,2026-06-26,376500.0,21.32,12,35115.18,Active,376500.0,0,0,0,
LOAN00000390,APP00000642,CUST0021794,2026-04-12,150500.0,27.45,18,10294.2,Active,141311.75,3,0,0,
LOAN00000391,APP00000644,CUST0004046,2024-05-08,8000.0,26.53,3,2785.44,Active,4474.09,11,0,0,
LOAN00000392,APP00000645,CUST0020592,2026-01-23,47500.0,16.42,3,16268.6,Closed,0.0,0,0,0,2026-05-03
LOAN00000393,APP00000647,CUST0013419,2025-12-22,173500.0,27.43,12,16695.44,Active,102495.13,22,0,0,
LOAN00000394,APP00000650,CUST0018584,2025-10-28,4000.0,25.61,9,493.2,Active,1573.95,78,0,0,
LOAN00000395,APP00000651,CUST0006803,2026-04-20,3500.0,25.41,6,627.32,Defaulted,3029.08,112,1,0,
LOAN00000396,APP00000652,CUST0005410,2025-03-12,135000.0,25.14,24,7214.64,Active,58621.54,0,0,0,
LOAN00000397,APP00000654,CUST0005183,2024-11-01,116000.0,23.68,9,14193.71,Closed,0.0,0,0,0,2025-08-17
LOAN00000398,APP00000655,CUST0021230,2026-01-16,11500.0,23.01,2,5915.91,Defaulted,9243.31,90,1,0,
LOAN00000399,APP00000656,CUST0003816,2025-11-14,64000.0,21.8,2,32874.62,Defaulted,56252.26,138,1,0,
LOAN00000400,APP00000660,CUST0006068,2026-05-04,49500.0,24.59,24,2631.72,Active,47882.62,0,0,0,
LOAN00000401,APP00000661,CUST0000742,2025-12-26,4500.0,25.45,2,2321.83,Closed,0.0,0,0,0,2026-03-12
LOAN00000402,APP00000662,CUST0007736,2026-06-09,122000.0,25.56,24,6545.65,Active,122000.0,0,0,0,
LOAN00000403,APP00000663,CUST0007227,2026-01-02,71000.0,28.97,9,8871.41,Active,40860.28,30,0,0,
LOAN00000404,APP00000665,CUST0024413,2026-05-07,62500.0,24.04,18,4170.1,Active,59581.98,0,0,0,
LOAN00000405,APP00000668,CUST0016768,2026-06-13,23000.0,27.4,2,11895.36,Active,23000.0,0,0,0,
LOAN00000406,APP00000669,CUST0019226,2026-04-27,26000.0,24.57,3,9023.96,Active,8842.91,0,0,0,
LOAN00000407,APP00000670,CUST0016359,2026-04-12,79000.0,15.48,12,7148.31,Active,66662.51,0,0,0,
LOAN00000408,APP00000672,CUST0001357,2025-02-24,28500.0,18.32,6,5007.01,Active,2126.05,0,0,0,
LOAN00000409,APP00000673,CUST0002744,2025-09-10,79000.0,17.33,1,80140.89,Active,153432.16,0,0,0,
LOAN00000410,APP00000676,CUST0005423,2026-04-23,67000.0,27.74,9,8331.1,Defaulted,65645.88,120,1,0,
LOAN00000411,APP00000678,CUST0015471,2026-03-13,120000.0,26.03,12,11465.37,Active,104477.84,17,0,0,
LOAN00000412,APP00000679,CUST0000477,2025-11-28,28500.0,19.99,24,1450.39,Active,21319.67,0,0,0,
LOAN00000413,APP00000680,CUST0002327,2026-04-10,55000.0,17.44,1,55799.33,Closed,0.0,0,0,0,2026-05-25
LOAN00000414,APP00000681,CUST0023137,2026-02-21,31000.0,23.67,6,5529.17,Active,14183.9,13,0,0,
LOAN00000415,APP00000682,CUST0009507,2025-10-18,9000.0,29.01,12,873.01,Active,5019.23,54,0,0,
LOAN00000416,APP00000683,CUST0021284,2025-12-03,16000.0,19.61,3,5508.59,Closed,0.0,0,0,0,2026-03-05
LOAN00000417,APP00000686,CUST0003476,2025-09-30,240000.0,18.27,12,22034.05,Active,64139.26,0,0,0,
LOAN00000418,APP00000687,CUST0000133,2026-05-14,36000.0,17.58,3,12353.3,Active,24174.1,0,0,0,
LOAN00000419,APP00000688,CUST0006170,2026-04-29,17000.0,27.61,1,17391.14,Closed,0.0,0,0,0,2026-06-14
LOAN00000420,APP00000689,CUST0023895,2026-06-06,360500.0,21.47,24,18607.86,Active,360500.0,0,0,0,
LOAN00000421,APP00000690,CUST0022455,2026-03-25,45500.0,17.46,1,46162.02,Closed,0.0,0,0,0,2026-05-04
LOAN00000422,APP00000691,CUST0010405,2025-02-21,9500.0,17.99,12,870.91,Closed,0.0,0,0,0,2026-03-11
LOAN00000423,APP00000692,CUST0010242,2026-03-18,54500.0,22.46,12,5112.97,Active,41990.01,0,0,0,
LOAN00000424,APP00000694,CUST0014827,2024-09-07,33000.0,21.24,12,3076.56,Active,3071.61,12,0,0,
LOAN00000425,APP00000697,CUST0009745,2025-03-02,294000.0,19.43,12,27154.41,Closed,0.0,0,0,0,2026-03-14
LOAN00000426,APP00000698,CUST0019156,2026-02-22,67000.0,16.46,6,11708.85,Active,22944.52,0,0,0,
LOAN00000427,APP00000699,CUST0002209,2026-02-28,20500.0,24.91,24,1093.19,Active,19872.8,49,0,0,
LOAN00000428,APP00000700,CUST0022624,2025-09-05,21500.0,21.72,2,11042.74,Closed,0.0,0,0,0,2025-11-18
LOAN00000429,APP00000701,CUST0011740,2026-02-28,33000.0,21.47,6,5849.5,Active,13323.75,23,0,0,
LOAN00000430,APP00000703,CUST0015304,2025-11-02,176000.0,26.7,18,11973.08,Defaulted,166522.5,187,1,0,
LOAN00000431,APP00000707,CUST0005132,2025-10-05,213000.0,24.45,36,8407.01,Active,187568.73,51,0,0,
LOAN00000432,APP00000708,CUST0024129,2026-02-26,86000.0,24.28,6,15365.31,Active,39926.09,2,0,0,
LOAN00000433,APP00000712,CUST0016348,2026-01-23,62500.0,16.66,12,5690.22,Active,44964.17,41,0,0,
LOAN00000434,APP00000713,CUST0005277,2026-04-21,350500.0,27.09,12,33669.49,Active,357978.66,45,0,0,
LOAN00000435,APP00000716,CUST0001111,2025-09-05,19000.0,23.59,18,1263.54,Active,13145.32,61,0,0,
LOAN00000436,APP00000718,CUST0009794,2026-05-06,83000.0,24.81,18,5569.19,Active,79146.83,0,0,0,
LOAN00000437,APP00000719,CUST0012126,2026-06-30,131000.0,24.96,24,6989.04,Active,131000.0,0,0,0,
LOAN00000438,APP00000720,CUST0012774,2026-01-29,160000.0,28.05,6,28890.33,Defaulted,62144.5,129,1,0,
LOAN00000439,APP00000723,CUST0010711,2025-10-08,20000.0,20.77,1,20346.17,Closed,0.0,0,0,0,2025-11-16
LOAN00000440,APP00000724,CUST0002640,2026-06-28,195000.0,28.36,12,18853.03,Active,195000.0,0,0,0,
LOAN00000441,APP00000726,CUST0010462,2026-03-29,184000.0,31.85,9,23252.27,Active,154949.84,58,0,0,
LOAN00000442,APP00000727,CUST0014149,2025-07-05,46000.0,21.61,1,46828.38,Closed,0.0,0,0,0,2025-08-26
LOAN00000443,APP00000729,CUST0015473,2026-05-11,38000.0,22.32,6,6751.96,Active,31954.84,0,0,0,
LOAN00000444,APP00000730,CUST0014178,2026-05-02,41500.0,30.26,9,5211.78,Active,37334.71,0,0,0,
LOAN00000445,APP00000731,CUST0018995,2024-10-08,164000.0,30.61,12,16037.14,Closed,0.0,0,0,0,2025-10-23
LOAN00000446,APP00000732,CUST0006668,2025-12-14,4000.0,25.08,1,4083.6,Active,2136.37,0,0,0,
LOAN00000447,APP00000733,CUST0022300,2026-04-24,46000.0,23.13,12,4330.4,Active,52047.3,68,0,0,
LOAN00000448,APP00000734,CUST0011277,2025-08-02,31500.0,20.49,1,32037.86,Closed,0.0,0,0,0,2025-09-15
LOAN00000449,APP00000736,CUST0000274,2025-08-02,102500.0,27.56,24,5603.12,Active,76992.38,53,0,0,
LOAN00000450,APP00000738,CUST0000023,2025-09-16,15500.0,20.9,6,2743.07,Active,4523.88,0,0,0,
LOAN00000451,APP00000739,CUST0020357,2026-07-01,65500.0,28.58,36,2729.88,Active,65500.0,0,0,0,
LOAN00000452,APP00000740,CUST0020994,2026-05-20,35500.0,21.35,6,6290.52,Active,29841.08,0,0,0,
LOAN00000453,APP00000741,CUST0017971,2025-07-13,90500.0,19.71,3,31163.02,Active,33491.33,0,0,0,
LOAN00000454,APP00000742,CUST0015216,2026-06-29,47500.0,28.5,36,1977.62,Active,47500.0,0,0,0,
LOAN00000455,APP00000743,CUST0015886,2026-03-11,351000.0,21.91,24,18193.64,Active,314995.65,0,0,0,
